source,title,speaking
SHABAN SYLË KRASNIQI,Shaban Sylë Krasniqi,Shaban Syle Krasniqi
SHABAN TAHIRI,Shaban Tahiri,Shaban Tahiri
SHABAN THAÇI,Shaban Thaçi,Shaban Thaci
SHABAN TOPALLI,Shaban Topalli,Shaban Topalli
SHABAN TOPANICA,Shaban Topanica,Shaban Topanica
SHABAN TURKU,Shaban Turku,Shaban Turku
SHABAN UKA,Shaban Uka,Shaban Uka
SHABAN VATA,Shaban Vata,Shaban Vata
SHABAN VIÇA,Shaban Viça,Shaban Vica
SHABAN VRELLA,Shaban Vrella,Shaban Vrella
SHABAN ZAJMI,Shaban Zajmi,Shaban Zajmi
SHABAN ZEBICA,Shaban Zebica,Shaban Zebica
SHABAN ZEQA,Shaban Zeqa,Shaban Zeqa
SHABAN ZEQIRI,Shaban Zeqiri,Shaban Zeqiri
SHABAN ÇITAKU,Shaban Çitaku,Shaban Citaku
SHABANAJT,Shabanajt,Shabanajt
SHABANAJVE,Shabanajve,Shabanajve
SHABANI,Shabani,Shabani
SHABANI VOGEL,Shabani Vogel,Shabani Vogel
SHABEDIN DASHI,Shabedin Dashi,Shabedin Dashi
SHABI GËRBESHI,Shabi Gërbeshi,Shabi Gerbeshi
SHABI KAJOLLI,Shabi Kajolli,Shabi Kajolli
SHABI LIPOVICA,Shabi Lipovica,Shabi Lipovica
SHABI ZARIQI,Shabi Zariqi,Shabi Zariqi
SHABË BAJRAMI,Shabë Bajrami,Shabe Bajrami
SHADËRVAN,Shadërvan,Shadervan
SHAFI LUMA,Shafi Luma,Shafi Luma
SHAHADIN BERISHA,Shahadin Berisha,Shahadin Berisha
SHAHAJ,Shahaj,Shahaj
SHAHIDE KABASHI,Shahide Kabashi,Shahide Kabashi
SHAHIN BEJTA,Shahin Bejta,Shahin Bejta
SHAHIN GASHI,Shahin Gashi,Shahin Gashi
SHAHIN KOLONJA,Shahin Kolonja,Shahin Kolonja
SHAHIN KOSUMI,Shahin Kosumi,Shahin Kosumi
SHAHIN KRASNIQI,Shahin Krasniqi,Shahin Krasniqi
SHAHIN PALLOSHI,Shahin Palloshi,Shahin Palloshi
SHAHIN SHAHINI,Shahin Shahini,Shahin Shahini
SHAHIN SYLA,Shahin Syla,Shahin Syla
SHAHIN THAÇI,Shahin Thaçi,Shahin Thaci
SHAHINI,Shahini,Shahini
SHAHIQI,Shahiqi,Shahiqi
SHAIP  MORINA,Shaip  Morina,Shaip  Morina
SHAIP AZEMI,Shaip Azemi,Shaip Azemi
SHAIP BERISHA,Shaip Berisha,Shaip Berisha
SHAIP BIQKU,Shaip Biqku,Shaip Biqku
SHAIP DODA,Shaip Doda,Shaip Doda
SHAIP E JAKUP SYLA,Shaip e Jakup Syla,Shaip e Jakup Syla
SHAIP GASHI,Shaip Gashi,Shaip Gashi
SHAIP GLLAREVA,Shaip Gllareva,Shaip Gllareva
SHAIP HASANI,Shaip Hasani,Shaip Hasani
SHAIP IMERI,Shaip Imeri,Shaip Imeri
SHAIP KALLUDRA,Shaip Kalludra,Shaip Kalludra
SHAIP KAMBERI,Shaip Kamberi,Shaip Kamberi
SHAIP KRASNIQI,Shaip Krasniqi,Shaip Krasniqi
SHAIP MUSTAFA,Shaip Mustafa,Shaip Mustafa
SHAIP PACOLLI,Shaip Pacolli,Shaip Pacolli
SHAIP RESHTANI,Shaip Reshtani,Shaip Reshtani
SHAIP RRUSTEMI,Shaip Rrustemi,Shaip Rrustemi
SHAIP SPAHIA,Shaip Spahia,Shaip Spahia
SHAIP SPAHIU,Shaip Spahiu,Shaip Spahiu
SHAIP ZURNAXHIU,Shaip Zurnaxhiu,Shaip Zurnaxhiu
SHAKADIN BEHRAMI,Shakadin Behrami,Shakadin Behrami
SHALA,Shala,Shala
SHALA E BAJGORËS,Shala e Bajgorës,Shala e Bajgores
SHALA E KODRËS,Shala e Kodrës,Shala e Kodres
SHALAJ,Shalaj,Shalaj
SHALAKËT,Shalakët,Shalaket
SHALJANËT,Shaljanët,Shaljanet
SHANDOR PETËFI,Shandor Petëfi,Shandor Petefi
SHANI AJDINI,Shani Ajdini,Shani Ajdini
SHANI HOTI,Shani Hoti,Shani Hoti
SHANI PALLASKA,Shani Pallaska,Shani Pallaska
SHANI SEFERAJ,Shani Seferaj,Shani Seferaj
SHANI SHALA,Shani Shala,Shani Shala
SHANI SYLEJMANI,Shani Sylejmani,Shani Sylejmani
SHAQA,Shaqa,Shaqa
SHAQIR  SELIMI,Shaqir  Selimi,Shaqir  Selimi
SHAQIR ALIA,Shaqir Alia,Shaqir Alia
SHAQIR B PREKAZI,Shaqir B Prekazi,Shaqir B Prekazi
SHAQIR BAJRAMI,Shaqir Bajrami,Shaqir Bajrami
SHAQIR BERISHA,Shaqir Berisha,Shaqir Berisha
SHAQIR BRAHIMI,Shaqir Brahimi,Shaqir Brahimi
SHAQIR BUNJAKU,Shaqir Bunjaku,Shaqir Bunjaku
SHAQIR BYQMETI,Shaqir Byqmeti,Shaqir Byqmeti
SHAQIR DHE BAJRAM SELIMI,Shaqir Dhe Bajram Selimi,Shaqir Dhe Bajram Selimi
SHAQIR FRANCA,Shaqir Franca,Shaqir Franca
SHAQIR HASANI,Shaqir Hasani,Shaqir Hasani
SHAQIR HOXHA,Shaqir Hoxha,Shaqir Hoxha
SHAQIR IGRISHTA,Shaqir Igrishta,Shaqir Igrishta
SHAQIR KONJUSHA,Shaqir Konjusha,Shaqir Konjusha
SHAQIR KUKA,Shaqir Kuka,Shaqir Kuka
SHAQIR LIMANI,Shaqir Limani,Shaqir Limani
SHAQIR NEZIRI,Shaqir Neziri,Shaqir Neziri
SHAQIR OSMANI,Shaqir Osmani,Shaqir Osmani
SHAQIR PLLANA,Shaqir Pllana,Shaqir Pllana
SHAQIR QARRI,Shaqir Qarri,Shaqir Qarri
SHAQIR QATANI,Shaqir Qatani,Shaqir Qatani
SHAQIR RAMADANI,Shaqir Ramadani,Shaqir Ramadani
SHAQIR SHAQIRI,Shaqir Shaqiri,Shaqir Shaqiri
SHAQIR SMAKA,Shaqir Smaka,Shaqir Smaka
SHAQIR TËRSHANA,Shaqir Tërshana,Shaqir Tershana
SHAQIR TËRSHANI,Shaqir Tërshani,Shaqir Tershani
SHAQIR UKA,Shaqir Uka,Shaqir Uka
SHAQIR XHAFOLLI,Shaqir Xhafolli,Shaqir Xhafolli
SHAQIR XHELADINI,Shaqir Xheladini,Shaqir Xheladini
SHAQIR XHEMA,Shaqir Xhema,Shaqir Xhema
SHAQIR ZHURI,Shaqir Zhuri,Shaqir Zhuri
SHAQIRI,Shaqiri,Shaqiri
SHAQË AVDIJA,Shaqë Avdija,Shaqe Avdija
SHAQË DUGOLLI,Shaqë Dugolli,Shaqe Dugolli
SHAQË KADRIU,Shaqë Kadriu,Shaqe Kadriu
SHARL DE GOL,Sharl De Gol,Sharl De Gol
SHARRI,Sharri,Sharri
SHARRIT,Sharrit,Sharrit
SHARRËS,Sharrës,Sharres
SHASHIVAR  SHASHIVARI,Shashivar  Shashivari,Shashivar  Shashivari
SHASHIVAR HABIBI,Shashivar Habibi,Shashivar Habibi
SHASHIVAR MUSA,Shashivar Musa,Shashivar Musa
SHASHË LESHANI,Shashë Leshani,Shashe Leshani
SHASI,Shasi,Shasi
SHASIVAR ALIU,Shasivar Aliu,Shasivar Aliu
SHASIVAR FERIZI,Shasivar Ferizi,Shasivar Ferizi
SHASIVAR SHASHIVARI,Shasivar Shashivari,Shasivar Shashivari
SHATMANI,Shatmani,Shatmani
SHATROLLI PALOJA,Shatrolli Paloja,Shatrolli Paloja
SHAVARET,Shavaret,Shavaret
SHAVAREVE,Shavareve,Shavareve
SHEFIK MIFTARI,Shefik Miftari,Shefik Miftari
SHEFKET FERA,Shefket Fera,Shefket Fera
SHEFKET MEHMETI,Shefket Mehmeti,Shefket Mehmeti
SHEFKET MUHADINI,Shefket Muhadini,Shefket Muhadini
SHEFKI DALLKU,Shefki Dallku,Shefki Dallku
SHEFKI DESIVOJCA,Shefki Desivojca,Shefki Desivojca
SHEFKI GASHI,Shefki Gashi,Shefki Gashi
SHEFKI GRABANICA,Shefki Grabanica,Shefki Grabanica
SHEFKI HALITI,Shefki Haliti,Shefki Haliti
SHEFKI HOXHA,Shefki Hoxha,Shefki Hoxha
SHEFKI JAHAJ,Shefki Jahaj,Shefki Jahaj
SHEFKI KADRIU,Shefki Kadriu,Shefki Kadriu
SHEFKI KULETA,Shefki Kuleta,Shefki Kuleta
SHEFKI LATIFI,Shefki Latifi,Shefki Latifi
SHEFKI MAHOLLI,Shefki Maholli,Shefki Maholli
SHEFKI R LLUGALIU,Shefki R Llugaliu,Shefki R Llugaliu
SHEFKI SALIHU,Shefki Salihu,Shefki Salihu
SHEFKI SHASIVARI,Shefki Shasivari,Shefki Shasivari
SHEFKI SYLEJMANI,Shefki Sylejmani,Shefki Sylejmani
SHEFKI THAQI,Shefki Thaqi,Shefki Thaqi
SHEFKI YMERI,Shefki Ymeri,Shefki Ymeri
SHEFKI ZARIQI,Shefki Zariqi,Shefki Zariqi
SHEFKIU,Shefkiu,Shefkiu
SHEFQET ALIJAJ,Shefqet Alijaj,Shefqet Alijaj
SHEFQET ALIU,Shefqet Aliu,Shefqet Aliu
SHEFQET BASHOLLI,Shefqet Basholli,Shefqet Basholli
SHEFQET BAZAJ,Shefqet Bazaj,Shefqet Bazaj
SHEFQET BELEGU,Shefqet Belegu,Shefqet Belegu
SHEFQET BERISHA,Shefqet Berisha,Shefqet Berisha
SHEFQET CAKAJ,Shefqet Cakaj,Shefqet Cakaj
SHEFQET DERVISHAJ,Shefqet Dervishaj,Shefqet Dervishaj
SHEFQET E BEHXHET CIMILI,Shefqet e Behxhet Cimili,Shefqet e Behxhet Cimili
SHEFQET E RAMIZ REXHA,Shefqet e Ramiz Rexha,Shefqet e Ramiz Rexha
SHEFQET E SHEFKI POPOVA,Shefqet e Shefki Popova,Shefqet e Shefki Popova
SHEFQET GIGOLLAJ,Shefqet Gigollaj,Shefqet Gigollaj
SHEFQET IBUSH MAXHUNI,Shefqet Ibush Maxhuni,Shefqet Ibush Maxhuni
SHEFQET ISA,Shefqet Isa,Shefqet Isa
SHEFQET KAPETANI,Shefqet Kapetani,Shefqet Kapetani
SHEFQET KARAKASHI,Shefqet Karakashi,Shefqet Karakashi
SHEFQET KAÇANIKU,Shefqet Kaçaniku,Shefqet Kacaniku
SHEFQET MAXHUNI,Shefqet Maxhuni,Shefqet Maxhuni
SHEFQET MJEKU,Shefqet Mjeku,Shefqet Mjeku
SHEFQET MUSARAJ,Shefqet Musaraj,Shefqet Musaraj
SHEFQET MUSTAFAJ,Shefqet Mustafaj,Shefqet Mustafaj
SHEFQET PLLANA,Shefqet Pllana,Shefqet Pllana
SHEFQET PRENKI,Shefqet Prenki,Shefqet Prenki
SHEFQET PULAJ,Shefqet Pulaj,Shefqet Pulaj
SHEFQET RAMIQI,Shefqet Ramiqi,Shefqet Ramiqi
SHEFQET RAMUSHOLLI,Shefqet Ramusholli,Shefqet Ramusholli
SHEFQET RRAHA,Shefqet Rraha,Shefqet Rraha
SHEFQET SEFERI,Shefqet Seferi,Shefqet Seferi
SHEFQET SHALA,Shefqet Shala,Shefqet Shala
SHEFQET SHKUPI,Shefqet Shkupi,Shefqet Shkupi
SHEFQET THAQI,Shefqet Thaqi,Shefqet Thaqi
SHEFQET ZEKA,Shefqet Zeka,Shefqet Zeka
SHEFRADIN TASHOLLI,Shefradin Tasholli,Shefradin Tasholli
SHEFSHET FEJZULLAHU,Shefshet Fejzullahu,Shefshet Fejzullahu
SHEH AZIZ MAKOLLI,Sheh Aziz Makolli,Sheh Aziz Makolli
SHEH AZIZI,Sheh Azizi,Sheh Azizi
SHEH EMINI,Sheh Emini,Sheh Emini
SHEH HASANI,Sheh Hasani,Sheh Hasani
SHEH IBRAHIMI,Sheh Ibrahimi,Sheh Ibrahimi
SHEH JONUZI,Sheh Jonuzi,Sheh Jonuzi
SHEH KADRIA,Sheh Kadria,Sheh Kadria
SHEH MIHEDINI,Sheh Mihedini,Sheh Mihedini
SHEH MYHEDINI,Sheh Myhedini,Sheh Myhedini
SHEH SALIHI,Sheh Salihi,Sheh Salihi
SHEH TAHIRI,Sheh Tahiri,Sheh Tahiri
SHEHADIN GASHI,Shehadin Gashi,Shehadin Gashi
SHEHAJT,Shehajt,Shehajt
SHEHIDE HAXHA,Shehide Haxha,Shehide Haxha
SHEHIDE RASHICA,Shehide Rashica,Shehide Rashica
SHEHRIT,Shehrit,Shehrit
SHEHU,Shehu,Shehu
SHEJH FERATI,Shejh Ferati,Shejh Ferati
SHEJH HAZIRI,Shejh Haziri,Shejh Haziri
SHEJH IBRAHIMI,Shejh Ibrahimi,Shejh Ibrahimi
SHEJH ILIJAZI,Shejh Ilijazi,Shejh Ilijazi
SHEJH RAMA,Shejh Rama,Shejh Rama
SHEJNAZE JUKA,Shejnaze Juka,Shejnaze Juka
SHELGJET,Shelgjet,Shelgjet
SHELQJA E DRUGËS,Shelqja e Drugës,Shelqja e Druges
SHEM E ARIF HALITI,Shem e Arif Haliti,Shem e Arif Haliti
SHEM HASHANI,Shem Hashani,Shem Hashani
SHEMSEDIN ELSHANI,Shemsedin Elshani,Shemsedin Elshani
SHEMSEDIN HAXHIU,Shemsedin Haxhiu,Shemsedin Haxhiu
SHEMSEDIN KOLSHI,Shemsedin Kolshi,Shemsedin Kolshi
SHEMSEDIN MUSTAFA,Shemsedin Mustafa,Shemsedin Mustafa
SHEMSEDIN SHALA,Shemsedin Shala,Shemsedin Shala
SHEMSEDIN VLLASALIU,Shemsedin Vllasaliu,Shemsedin Vllasaliu
SHEMSI AHMETI,Shemsi Ahmeti,Shemsi Ahmeti
SHEMSI AHMETI,Shemsi Ahmeti,Shemsi Ahmeti
SHEMSI ELSHANI,Shemsi Elshani,Shemsi Elshani
SHEMSI HAZIRI,Shemsi Haziri,Shemsi Haziri
SHEMSI HOTI,Shemsi Hoti,Shemsi Hoti
SHEMSI HOXHA,Shemsi Hoxha,Shemsi Hoxha
SHEMSI ISTREFI,Shemsi Istrefi,Shemsi Istrefi
SHEMSI ISUFI,Shemsi Isufi,Shemsi Isufi
SHEMSI KLINAKU,Shemsi Klinaku,Shemsi Klinaku
SHEMSI MEHANJA,Shemsi Mehanja,Shemsi Mehanja
SHEMSI MRAMORI,Shemsi Mramori,Shemsi Mramori
SHEMSI SADIKU,Shemsi Sadiku,Shemsi Sadiku
SHEMSI SHABANI,Shemsi Shabani,Shemsi Shabani
SHEMSI VRELLAKU,Shemsi Vrellaku,Shemsi Vrellaku
SHEMSO FERRI,Shemso Ferri,Shemso Ferri
SHEMË NALLBANI,Shemë Nallbani,Sheme Nallbani
SHEQIR AVDIU,Sheqir Avdiu,Sheqir Avdiu
SHEQIR DULAHI,Sheqir Dulahi,Sheqir Dulahi
SHEQIR GJATA,Sheqir Gjata,Sheqir Gjata
SHEQIR HAJDIN KRASNIQI,Sheqir Hajdin Krasniqi,Sheqir Hajdin Krasniqi
SHEQIR HASANI,Sheqir Hasani,Sheqir Hasani
SHEQIR HYSENI,Sheqir Hyseni,Sheqir Hyseni
SHEQIR IGRISHTA,Sheqir Igrishta,Sheqir Igrishta
SHEQIR SOKOLI,Sheqir Sokoli,Sheqir Sokoli
SHEREMET BINAKU,Sheremet Binaku,Sheremet Binaku
SHEREMET ISMAJLI,Sheremet Ismajli,Sheremet Ismajli
SHEREMET KOCA,Sheremet Koca,Sheremet Koca
SHEREMET LLAZICANI,Sheremet Llazicani,Sheremet Llazicani
SHEREMET REXHEPI,Sheremet Rexhepi,Sheremet Rexhepi
SHEREMET SARAÇI,Sheremet Saraçi,Sheremet Saraci
SHERIF AGA,Sherif Aga,Sherif Aga
SHERIF AHMETI,Sherif Ahmeti,Sherif Ahmeti
SHERIF AZEMI,Sherif Azemi,Sherif Azemi
SHERIF AZIZI,Sherif Azizi,Sherif Azizi
SHERIF BEGOLLI,Sherif Begolli,Sherif Begolli
SHERIF BUQA,Sherif Buqa,Sherif Buqa
SHERIF DEDINCA,Sherif Dedinca,Sherif Dedinca
SHERIF E BAJRAM VOCA,Sherif e Bajram Voca,Sherif e Bajram Voca
SHERIF E FEJZË ZEQIRI,Sherif e Fejzë Zeqiri,Sherif e Fejze Zeqiri
SHERIF FRANGU,Sherif Frangu,Sherif Frangu
SHERIF HASHANI,Sherif Hashani,Sherif Hashani
SHERIF HAXHOLLI,Sherif Haxholli,Sherif Haxholli
SHERIF HYSENI,Sherif Hyseni,Sherif Hyseni
SHERIF ILAZI,Sherif Ilazi,Sherif Ilazi
SHERIF ISLAM BERISHA,Sherif Islam Berisha,Sherif Islam Berisha
SHERIF ISLAMI,Sherif Islami,Sherif Islami
SHERIF JASHARI,Sherif Jashari,Sherif Jashari
SHERIF JETULLAHU,Sherif Jetullahu,Sherif Jetullahu
SHERIF KAQANOLLI,Sherif Kaqanolli,Sherif Kaqanolli
SHERIF KASHTANJEVA,Sherif Kashtanjeva,Sherif Kashtanjeva
SHERIF KOLLA,Sherif Kolla,Sherif Kolla
SHERIF KONJUFCA,Sherif Konjufca,Sherif Konjufca
SHERIF KUKA,Sherif Kuka,Sherif Kuka
SHERIF MAGASHI,Sherif Magashi,Sherif Magashi
SHERIF MALOKU,Sherif Maloku,Sherif Maloku
SHERIF MUSLIU,Sherif Musliu,Sherif Musliu
SHERIF MUÇAJ,Sherif Muçaj,Sherif Mucaj
SHERIF NEZIRI,Sherif Neziri,Sherif Neziri
SHERIF POLLOMI,Sherif Pollomi,Sherif Pollomi
SHERIF QADRAKU,Sherif Qadraku,Sherif Qadraku
SHERIF QATANI,Sherif Qatani,Sherif Qatani
SHERIF REVUQI,Sherif Revuqi,Sherif Revuqi
SHERIF REXHA,Sherif Rexha,Sherif Rexha
SHERIF S JUSUFI,Sherif S Jusufi,Sherif S Jusufi
SHERIF SARAÇI,Sherif Saraçi,Sherif Saraci
SHERIF SEFERI,Sherif Seferi,Sherif Seferi
SHERIF SFARÇA,Sherif Sfarça,Sherif Sfarca
SHERIF SHALA,Sherif Shala,Sherif Shala
SHERIF SPAHIU,Sherif Spahiu,Sherif Spahiu
SHERIF TËRSTENA,Sherif Tërstena,Sherif Terstena
SHERIF VITIA,Sherif Vitia,Sherif Vitia
SHERIF ZENELI,Sherif Zeneli,Sherif Zeneli
SHERIFE DIBRANI,Sherife Dibrani,Sherife Dibrani
SHERIFE GALICA,Sherife Galica,Sherife Galica
SHERRET,Sherret,Sherret
SHESHI AZIZ ZHILIVODA,Sheshi Aziz Zhilivoda,Sheshi Aziz Zhilivoda
SHESHI I ARBËRIT,Sheshi I Arbërit,Sheshi I Arberit
SHESHI PAVARSIA,Sheshi Pavarsia,Sheshi Pavarsia
SHESHI RRUSTEM BRUQI,Sheshi Rrustem Bruqi,Sheshi Rrustem Bruqi
SHESHI XHAVIT HAZIRI,Sheshi Xhavit Haziri,Sheshi Xhavit Haziri
SHESTANI,Shestani,Shestani
SHIJAKU,Shijaku,Shijaku
SHIJOS,Shijos,Shijos
SHILLOVA,Shillova,Shillova
SHIME DESHPALI,Shime Deshpali,Shime Deshpali
SHIQERËVE,Shiqerëve,Shiqereve
SHIROKA,Shiroka,Shiroka
SHISHIVAR AZEMI,Shishivar Azemi,Shishivar Azemi
SHKABA,Shkaba,Shkaba
SHKALLA TAFËS,Shkalla Tafës,Shkalla Tafes
SHKELZEN BERISHA,Shkelzen Berisha,Shkelzen Berisha
SHKELZEN BRAHIMAJ,Shkelzen Brahimaj,Shkelzen Brahimaj
SHKELZEN DRAGAJ,Shkelzen Dragaj,Shkelzen Dragaj
SHKELZEN E LUAN KRASNIQI,Shkelzen e Luan Krasniqi,Shkelzen e Luan Krasniqi
SHKELZEN HARADINAJ,Shkelzen Haradinaj,Shkelzen Haradinaj
SHKELZEN HOTI,Shkelzen Hoti,Shkelzen Hoti
SHKELZEN SYLA,Shkelzen Syla,Shkelzen Syla
SHKELZEN ZLLANOGA,Shkelzen Zllanoga,Shkelzen Zllanoga
SHKELZENI,Shkelzeni,Shkelzeni
SHKODRA,Shkodra,Shkodra
SHKODRA,Shkodra,Shkodra
SHKODRANI,Shkodrani,Shkodrani
SHKOLLA,Shkolla,Shkolla
SHKOLLA E MESME,Shkolla e Mesme,Shkolla e Mesme
SHKOLLA E PARË,Shkolla e Parë,Shkolla e Pare
SHKOLLA E PARË SHQIPE,Shkolla e Parë Shqipe,Shkolla e Pare Shqipe
SHKOLLA SHQIPE,Shkolla Shqipe,Shkolla Shqipe
SHKOLLA VJETËR,Shkolla Vjetër,Shkolla Vjeter
SHKOLLAT E HERTICËVE,Shkollat e Herticëve,Shkollat e Herticeve
SHKOLLAT E PAVARURA,Shkollat e Pavarura,Shkollat e Pavarura
SHKOLLËS,Shkollës,Shkolles
SHKORRETI,Shkorreti,Shkorreti
SHKOZA,Shkoza,Shkoza
SHKRELI,Shkreli,Shkreli
SHKREPA E LIRISË,Shkrepa e Lirisë,Shkrepa e Lirise
SHKRONJAT,Shkronjat,Shkronjat
SHKRONJAVE,Shkronjave,Shkronjave
SHKRUMZAT,Shkrumzat,Shkrumzat
SHKUGËZA,Shkugëza,Shkugeza
SHKUMBINI,Shkumbini,Shkumbini
SHKUPI,Shkupi,Shkupi
SHKUPIT,Shkupit,Shkupit
SHKURTI PAVARËSIS,Shkurti Pavarësis,Shkurti Pavaresis
SHKËLQIM SHABANAJ,Shkëlqim Shabanaj,Shkelqim Shabanaj
SHKËLQIMI,Shkëlqimi,Shkelqimi
SHKËLZEN HARADINAJ,Shkëlzen Haradinaj,Shkelzen Haradinaj
SHKËLZEN KRASNIQI,Shkëlzen Krasniqi,Shkelzen Krasniqi
SHKËLZEN SYLA,Shkëlzen Syla,Shkelzen Syla
SHKËLZENI,Shkëlzeni,Shkelzeni
SHKËLZENI E JAHA,Shkëlzeni e Jaha,Shkelzeni e Jaha
SHKËMBI,Shkëmbi,Shkembi
SHKËMBI I DUDËS,Shkëmbi I Dudës,Shkembi I Dudes
SHKËMBI I GRAHOTIT,Shkëmbi I Grahotit,Shkembi I Grahotit
SHKËMBI I KARAÇËS,Shkëmbi I Karaçës,Shkembi I Karaces
SHKËMBIT,Shkëmbit,Shkembit
SHKËNDIJA,Shkëndija,Shkendija
SHKËNDIJAT E KUQE,Shkëndijat e Kuqe,Shkendijat e Kuqe
SHLISHANI,Shlishani,Shlishani
SHOQATA VATRA,Shoqata Vatra,Shoqata Vatra
SHORRA,Shorra,Shorra
SHOTE GALICA,Shote Galica,Shote Galica
SHOTE GALICA,Shote Galica,Shote Galica
SHOTË E AZEM GALICA,Shotë e Azem Galica,Shote e Azem Galica
SHOTË GALICA,Shotë Galica,Shote Galica
SHPATAJT,Shpatajt,Shpatajt
SHPATI,Shpati,Shpati
SHPATI,Shpati,Shpati
SHPATI ARËS,Shpati Arës,Shpati Ares
SHPATI I BARDHË,Shpati I Bardhë,Shpati I Bardhe
SHPATINA,Shpatina,Shpatina
SHPELLA E DRAGOBISË,Shpella e Dragobisë,Shpella e Dragobise
SHPELLA E KUSARIT,Shpella e Kusarit,Shpella e Kusarit
SHPELLA E MERMERIT,Shpella e Mermerit,Shpella e Mermerit
SHPEND BERISHA,Shpend Berisha,Shpend Berisha
SHPEND CAKIQI,Shpend Cakiqi,Shpend Cakiqi
SHPEND DRAGOBIA,Shpend Dragobia,Shpend Dragobia
SHPEND IBRAHIMI,Shpend Ibrahimi,Shpend Ibrahimi
SHPEND KUKIQI,Shpend Kukiqi,Shpend Kukiqi
SHPEND LLAGAMI,Shpend Llagami,Shpend Llagami
SHPEND MALAJ,Shpend Malaj,Shpend Malaj
SHPEND MAZREKAJ,Shpend Mazrekaj,Shpend Mazrekaj
SHPEND SELMANI,Shpend Selmani,Shpend Selmani
SHPEND SINANI,Shpend Sinani,Shpend Sinani
SHPETIM ROBAJ,Shpetim Robaj,Shpetim Robaj
SHPETIMI,Shpetimi,Shpetimi
SHPRESA,Shpresa,Shpresa
SHPRESA,Shpresa,Shpresa
SHPRESA 1999,Shpresa 1999,Shpresa 1999
SHPRESA BAJRAMI,Shpresa Bajrami,Shpresa Bajrami
SHPRESA KRASNIQI,Shpresa Krasniqi,Shpresa Krasniqi
SHPRESA TUDA,Shpresa Tuda,Shpresa Tuda
SHPËTIM BOJKU,Shpëtim Bojku,Shpetim Bojku
SHPËTIM ROBAJ,Shpëtim Robaj,Shpetim Robaj
SHPËTIM ÇADRAKU,Shpëtim Çadraku,Shpetim Cadraku
SHPËTIMI,Shpëtimi,Shpetimi
SHQIPET,Shqipet,Shqipet
SHQIPONJA,Shqiponja,Shqiponja
SHQIPONJA E ARTË,Shqiponja e Artë,Shqiponja e Arte
SHQIPONJA E MALEVE,Shqiponja e Maleve,Shqiponja e Maleve
SHQIPONJAT,Shqiponjat,Shqiponjat
SHQIPTARI,Shqiptari,Shqiptari
SHQIPËRIA,Shqipëria,Shqiperia
SHQIPËTARIA,Shqipëtaria,Shqipetaria
SHTABI,Shtabi,Shtabi
SHTABI I BRIGADËS 133,Shtabi I Brigadës 133,Shtabi I Brigades 133
SHTABI I PËRGJITHSHËM,Shtabi I Përgjithshëm,Shtabi I Pergjithshem
SHTABI I UÇK,Shtabi I Uçk,Shtabi I Uck
SHTABI I ZOSH,Shtabi I Zosh,Shtabi I Zosh
SHTABI USHTARAK,Shtabi Ushtarak,Shtabi Ushtarak
SHTABI UÇK,Shtabi Uçk,Shtabi Uck
SHTABIT,Shtabit,Shtabit
SHTATORI 98,Shtatori 98,Shtatori 98
SHTATË DËSHMORËT,Shtatë Dëshmorët,Shtate Deshmoret
SHTATË VËLLEZËRIT,Shtatë Vëllezërit,Shtate Vellezerit
SHTEGTARËT E LIRISË,Shtegtarët e Lirisë,Shtegtaret e Lirise
SHTEGU I DËSHMORËVE,Shtegu I Dëshmorëve,Shtegu I Deshmoreve
SHTEGU I FITORES,Shtegu I Fitores,Shtegu I Fitores
SHTEGU I LIRISË,Shtegu I Lirisë,Shtegu I Lirise
SHTEGU I PAQËS,Shtegu I Paqës,Shtegu I Paqes
SHTEGU I SHPËTIMIT,Shtegu I Shpëtimit,Shtegu I Shpetimit
SHTEGU I UÇK,Shtegu I Uçk,Shtegu I Uck
SHTEGU I ZANAVE,Shtegu I Zanave,Shtegu I Zanave
SHTEGU UÇK,Shtegu Uçk,Shtegu Uck
SHTEGVASHA,Shtegvasha,Shtegvasha
SHTETI I ARBËRIT,Shteti I Arbërit,Shteti I Arberit
SHTIGJET,Shtigjet,Shtigjet
SHTIGJET E LIRISË,Shtigjet e Lirisë,Shtigjet e Lirise
SHTIGJET E LUFTËS,Shtigjet e Luftës,Shtigjet e Luftes
SHTIGJET E PASHTRIKUT,Shtigjet e Pashtrikut,Shtigjet e Pashtrikut
SHTIGJET E UÇK,Shtigjet e Uçk,Shtigjet e Uck
SHTJEFAN GJEQOVI,Shtjefan Gjeqovi,Shtjefan Gjeqovi
SHTJEFEN GJEÇOVI,Shtjefen Gjeçovi,Shtjefen Gjecovi
SHTJEFËN GJEQOVI,Shtjefën Gjeqovi,Shtjefen Gjeqovi
SHTJEFËN GJEÇOVI,Shtjefën Gjeçovi,Shtjefen Gjecovi
SHTJEFËN GJEÇOVI,Shtjefën Gjeçovi,Shtjefen Gjecovi
SHTJEFËN KURTI,Shtjefën Kurti,Shtjefen Kurti
SHTRAZA LUMA,Shtraza Luma,Shtraza Luma
SHTUTGARTI,Shtutgarti,Shtutgarti
SHTYPSHKRONJA,Shtypshkronja,Shtypshkronja
SHTËPIA E KULTURËS,Shtëpia e Kulturës,Shtepia e Kultures
SHTËPITË E REJA,Shtëpitë e Reja,Shtepite e Reja
SHTËPITË SHKOLLA,Shtëpitë Shkolla,Shtepite Shkolla
