source,title,speaking
FAZLI GRAJÇEVCI,Fazli Grajçevci,Fazli Grajcevci
FAZLI GREIÇECI,Fazli Greiçeci,Fazli Greiceci
FAZLI GREIÇEVCI,Fazli Greiçevci,Fazli Greicevci
FAZLI HAJDARAJ,Fazli Hajdaraj,Fazli Hajdaraj
FAZLI HAJDARI,Fazli Hajdari,Fazli Hajdari
FAZLI HOTI,Fazli Hoti,Fazli Hoti
FAZLI JAHA,Fazli Jaha,Fazli Jaha
FAZLI JAKUPI,Fazli Jakupi,Fazli Jakupi
FAZLI KABASHI,Fazli Kabashi,Fazli Kabashi
FAZLI KRASNIQI,Fazli Krasniqi,Fazli Krasniqi
FAZLI LLAUSHA,Fazli Llausha,Fazli Llausha
FAZLI MALOKU,Fazli Maloku,Fazli Maloku
FAZLI MAVRAJ,Fazli Mavraj,Fazli Mavraj
FAZLI OBRAZHDA,Fazli Obrazhda,Fazli Obrazhda
FAZLI OSMANI,Fazli Osmani,Fazli Osmani
FAZLI PLLANA,Fazli Pllana,Fazli Pllana
FAZLI R KUNUSHECI,Fazli R Kunusheci,Fazli R Kunusheci
FAZLI RAMADANI,Fazli Ramadani,Fazli Ramadani
FAZLI SHABANI,Fazli Shabani,Fazli Shabani
FAZLI SJARINA,Fazli Sjarina,Fazli Sjarina
FAZLI TAHIR STROFCI,Fazli Tahir Strofci,Fazli Tahir Strofci
FAZLI TAHIRI,Fazli Tahiri,Fazli Tahiri
FAZLI ÇERKINI,Fazli Çerkini,Fazli Cerkini
FAZLIU,Fazliu,Fazliu
FEHAT PODVORICA,Fehat Podvorica,Fehat Podvorica
FEHATI,Fehati,Fehati
FEHIM GASHI,Fehim Gashi,Fehim Gashi
FEHIM IBRAHIMI,Fehim Ibrahimi,Fehim Ibrahimi
FEHMI ADEMI,Fehmi Ademi,Fehmi Ademi
FEHMI AGANI,Fehmi Agani,Fehmi Agani
FEHMI ALUSHI,Fehmi Alushi,Fehmi Alushi
FEHMI BEHRAMI,Fehmi Behrami,Fehmi Behrami
FEHMI BELLAINA,Fehmi Bellaina,Fehmi Bellaina
FEHMI BERISHA,Fehmi Berisha,Fehmi Berisha
FEHMI BUNJAKU,Fehmi Bunjaku,Fehmi Bunjaku
FEHMI DEMAJ,Fehmi Demaj,Fehmi Demaj
FEHMI DEMIRI,Fehmi Demiri,Fehmi Demiri
FEHMI DHE XHEVË LLADROVCI,Fehmi Dhe Xhevë Lladrovci,Fehmi Dhe Xheve Lladrovci
FEHMI E MILAIM QELAJ,Fehmi e Milaim Qelaj,Fehmi e Milaim Qelaj
FEHMI E XHEVË LLADROFCI,Fehmi e Xhevë Lladrofci,Fehmi e Xheve Lladrofci
FEHMI FETAHU,Fehmi Fetahu,Fehmi Fetahu
FEHMI GASHI,Fehmi Gashi,Fehmi Gashi
FEHMI ISTREFI,Fehmi Istrefi,Fehmi Istrefi
FEHMI JUPA,Fehmi Jupa,Fehmi Jupa
FEHMI KASTRATI,Fehmi Kastrati,Fehmi Kastrati
FEHMI KEKA,Fehmi Keka,Fehmi Keka
FEHMI KRASNIQI,Fehmi Krasniqi,Fehmi Krasniqi
FEHMI LLADROVCI,Fehmi Lladrovci,Fehmi Lladrovci
FEHMI MIFTARI,Fehmi Miftari,Fehmi Miftari
FEHMI MUSOLLI,Fehmi Musolli,Fehmi Musolli
FEHMI PERANI,Fehmi Perani,Fehmi Perani
FEHMI PRETENI,Fehmi Preteni,Fehmi Preteni
FEHMI RAMA,Fehmi Rama,Fehmi Rama
FEHMI SHALA,Fehmi Shala,Fehmi Shala
FEHMI SINELLA,Fehmi Sinella,Fehmi Sinella
FEHMI TAHIR ISTREFI,Fehmi Tahir Istrefi,Fehmi Tahir Istrefi
FEHMI TËRNAVA,Fehmi Tërnava,Fehmi Ternava
FEHMI UJKANI,Fehmi Ujkani,Fehmi Ujkani
FEHMI YMERI,Fehmi Ymeri,Fehmi Ymeri
FEHMI ZHERKA,Fehmi Zherka,Fehmi Zherka
FEHMI ZYMERI,Fehmi Zymeri,Fehmi Zymeri
FEHRAT BREZNICA,Fehrat Breznica,Fehrat Breznica
FEIM GASHI,Feim Gashi,Feim Gashi
FEIM IBRAHIMI,Feim Ibrahimi,Feim Ibrahimi
FEIM MORINA,Feim Morina,Feim Morina
FEJSAL HOTI,Fejsal Hoti,Fejsal Hoti
FEJZA,Fejza,Fejza
FEJZULLAH BALAJ,Fejzullah Balaj,Fejzullah Balaj
FEJZULLAH GRAJÇEVCI,Fejzullah Grajçevci,Fejzullah Grajcevci
FEJZULLAH HAJDARAJ,Fejzullah Hajdaraj,Fejzullah Hajdaraj
FEJZULLAH HASANI,Fejzullah Hasani,Fejzullah Hasani
FEJZULLAH PRENIQI,Fejzullah Preniqi,Fejzullah Preniqi
FEJZULLAH QERKINI,Fejzullah Qerkini,Fejzullah Qerkini
FEJZULLAH SARAÇI,Fejzullah Saraçi,Fejzullah Saraci
FEJZULLAH UKA,Fejzullah Uka,Fejzullah Uka
FEJZULLAHU,Fejzullahu,Fejzullahu
FEJZË BYTYQI,Fejzë Bytyqi,Fejze Bytyqi
FEJZË VISOKA,Fejzë Visoka,Fejze Visoka
FEKA,Feka,Feka
FEKA DHE BUZHALA,Feka Dhe Buzhala,Feka Dhe Buzhala
FENIKSI,Feniksi,Feniksi
FENIKSËT E LIRISË,Feniksët e Lirisë,Fenikset e Lirise
FERAT ALIU,Ferat Aliu,Ferat Aliu
FERAT BAJOKU,Ferat Bajoku,Ferat Bajoku
FERAT DRAGAJ,Ferat Dragaj,Ferat Dragaj
FERAT GËRBESHI,Ferat Gërbeshi,Ferat Gerbeshi
FERAT HASANI,Ferat Hasani,Ferat Hasani
FERAT HASHANI,Ferat Hashani,Ferat Hashani
FERAT HAXHAJ,Ferat Haxhaj,Ferat Haxhaj
FERAT IBRAHIMI,Ferat Ibrahimi,Ferat Ibrahimi
FERAT KEQOLLI,Ferat Keqolli,Ferat Keqolli
FERAT LUSHAKU,Ferat Lushaku,Ferat Lushaku
FERAT MECINI,Ferat Mecini,Ferat Mecini
FERAT MUJA,Ferat Muja,Ferat Muja
FERAT MUSLIU,Ferat Musliu,Ferat Musliu
FERAT NOVOLANI,Ferat Novolani,Ferat Novolani
FERAT OSMANI,Ferat Osmani,Ferat Osmani
FERAT SOJEVA,Ferat Sojeva,Ferat Sojeva
FERAT ZEKA,Ferat Zeka,Ferat Zeka
FERHAT BINISHI,Ferhat Binishi,Ferhat Binishi
FERHAT DRAGAJ,Ferhat Dragaj,Ferhat Dragaj
FERHAT RAMAJA,Ferhat Ramaja,Ferhat Ramaja
FERID CURRI,Ferid Curri,Ferid Curri
FERID DOMI,Ferid Domi,Ferid Domi
FERID GREZDA,Ferid Grezda,Ferid Grezda
FERID IMAMI,Ferid Imami,Ferid Imami
FERINA,Ferina,Ferina
FERIT AJET BINAKU,Ferit Ajet Binaku,Ferit Ajet Binaku
FERIT FANAJ,Ferit Fanaj,Ferit Fanaj
FERIT MULAKU,Ferit Mulaku,Ferit Mulaku
FERIT PRETENI,Ferit Preteni,Ferit Preteni
FERIT SUSURI,Ferit Susuri,Ferit Susuri
FERIZ ABDULLAHU,Feriz Abdullahu,Feriz Abdullahu
FERIZ BLAKAJ,Feriz Blakaj,Feriz Blakaj
FERIZ BLAKQORI,Feriz Blakqori,Feriz Blakqori
FERIZ CAKAJ,Feriz Cakaj,Feriz Cakaj
FERIZ DHE XHEVDET GURI,Feriz Dhe Xhevdet Guri,Feriz Dhe Xhevdet Guri
FERIZ DOBËRDOLI,Feriz Dobërdoli,Feriz Doberdoli
FERIZ GURI,Feriz Guri,Feriz Guri
FERIZ HAXHIA,Feriz Haxhia,Feriz Haxhia
FERIZ HYLAJ,Feriz Hylaj,Feriz Hylaj
FERIZ KLINAKU,Feriz Klinaku,Feriz Klinaku
FERIZ KOSUMI,Feriz Kosumi,Feriz Kosumi
FERIZ KRASNIQI,Feriz Krasniqi,Feriz Krasniqi
FERIZ KUKAJ,Feriz Kukaj,Feriz Kukaj
FERIZ LUMA,Feriz Luma,Feriz Luma
FERIZ MIFTARI,Feriz Miftari,Feriz Miftari
FERIZ MULIQI,Feriz Muliqi,Feriz Muliqi
FERIZ RAMA,Feriz Rama,Feriz Rama
FERIZ REXHA,Feriz Rexha,Feriz Rexha
FERIZ SEDOLLI,Feriz Sedolli,Feriz Sedolli
FERIZ THAQI,Feriz Thaqi,Feriz Thaqi
FERIZ ZENELI,Feriz Zeneli,Feriz Zeneli
FERIZAJ,Ferizaj,Ferizaj
FERIZAJI,Ferizaji,Ferizaji
FERKI ALIU,Ferki Aliu,Ferki Aliu
FERKI UKA,Ferki Uka,Ferki Uka
FESTARI,Festari,Festari
FETA GEGA,Feta Gega,Feta Gega
FETAH AJETI,Fetah Ajeti,Fetah Ajeti
FETAH BEQIRI,Fetah Beqiri,Fetah Beqiri
FETAH BOGIQI,Fetah Bogiqi,Fetah Bogiqi
FETAH FETAHU,Fetah Fetahu,Fetah Fetahu
FETAH GEGA,Fetah Gega,Fetah Gega
FETAH HAZIRI,Fetah Haziri,Fetah Haziri
FETAH HYSENI,Fetah Hyseni,Fetah Hyseni
FETAH JAHA,Fetah Jaha,Fetah Jaha
FETAH JETISHI,Fetah Jetishi,Fetah Jetishi
FETAH KIQINA,Fetah Kiqina,Fetah Kiqina
FETAH KRASNIQI,Fetah Krasniqi,Fetah Krasniqi
FETAH R BARKU,Fetah R Barku,Fetah R Barku
FETAH REXHEPI,Fetah Rexhepi,Fetah Rexhepi
FETAH SADRIA,Fetah Sadria,Fetah Sadria
FETAH SMAJLI,Fetah Smajli,Fetah Smajli
FETAH SYLEJMANI,Fetah Sylejmani,Fetah Sylejmani
FETAH TAHIRI,Fetah Tahiri,Fetah Tahiri
FETAH VELIU,Fetah Veliu,Fetah Veliu
FETAH XHAFA,Fetah Xhafa,Fetah Xhafa
FETAH ZEKA,Fetah Zeka,Fetah Zeka
FETAHAJ,Fetahaj,Fetahaj
FETAHAJT,Fetahajt,Fetahajt
FETI HAXHOLLI,Feti Haxholli,Feti Haxholli
FETI PACOLLI,Feti Pacolli,Feti Pacolli
FETI SOFIU,Feti Sofiu,Feti Sofiu
FETI STULLQAKU,Feti Stullqaku,Feti Stullqaku
FEVZI KOSUMI,Fevzi Kosumi,Fevzi Kosumi
FEVZI MUSTAFA,Fevzi Mustafa,Fevzi Mustafa
FEVZI ZENELI,Fevzi Zeneli,Fevzi Zeneli
FIDAIM E BEKIM MAKIQI,Fidaim e Bekim Makiqi,Fidaim e Bekim Makiqi
FIDAIM N BERISHA,Fidaim N Berisha,Fidaim N Berisha
FIDANET,Fidanet,Fidanet
FIDANISHTJA,Fidanishtja,Fidanishtja
FIERI,Fieri,Fieri
FIERINA,Fierina,Fierina
FIERISHTA,Fierishta,Fierishta
FIERZA,Fierza,Fierza
FILATI,Filati,Filati
FILIP SHIROKA,Filip Shiroka,Filip Shiroka
FILIPI,Filipi,Filipi
FILIZAT,Filizat,Filizat
FILLIMI,Fillimi,Fillimi
FIQIRIJE SPAHIU,Fiqirije Spahiu,Fiqirije Spahiu
FIRAJA,Firaja,Firaja
FISI I HOTIT,Fisi I Hotit,Fisi I Hotit
FISNIK IBRAHIMI,Fisnik Ibrahimi,Fisnik Ibrahimi
FISNIK SALIHU,Fisnik Salihu,Fisnik Salihu
FISNIKËT,Fisnikët,Fisniket
FITIM DHE BESIM JASHARI,Fitim Dhe Besim Jashari,Fitim Dhe Besim Jashari
FITIM DIBRANI,Fitim Dibrani,Fitim Dibrani
FITIM DOMI,Fitim Domi,Fitim Domi
FITIM DURAKU,Fitim Duraku,Fitim Duraku
FITIM KRASNIQI,Fitim Krasniqi,Fitim Krasniqi
FITIMTARI,Fitimtari,Fitimtari
FITNETE REXHA,Fitnete Rexha,Fitnete Rexha
FITORJA,Fitorja,Fitorja
FITORËS,Fitorës,Fitores
FITUSH KUKAJ,Fitush Kukaj,Fitush Kukaj
FJALA POETIKE,Fjala Poetike,Fjala Poetike
FJALA SHQIPE,Fjala Shqipe,Fjala Shqipe
FJOLLA,Fjolla,Fjolla
FLAKA,Flaka,Flaka
FLAKA E JANARIT,Flaka e Janarit,Flaka e Janarit
FLAKA E LIRISË,Flaka e Lirisë,Flaka e Lirise
FLAKA E QERSHORIT,Flaka e Qershorit,Flaka e Qershorit
FLAKA E TRINGA HOXHA,Flaka e Tringa Hoxha,Flaka e Tringa Hoxha
FLAKA E VËLLAZËRIMIT,Flaka e Vëllazërimit,Flaka e Vellazerimit
FLAKADANI,Flakadani,Flakadani
FLAKADANI I LIRISË,Flakadani I Lirisë,Flakadani I Lirise
FLAKADANËT,Flakadanët,Flakadanet
FLAKADANËT E 1920,Flakadanët e 1920,Flakadanet e 1920
FLAKADANËT E LIRISË,Flakadanët e Lirisë,Flakadanet e Lirise
FLAMUR MEROVCI,Flamur Merovci,Flamur Merovci
FLAMUR MORINA,Flamur Morina,Flamur Morina
FLAMUR PËRTESHI,Flamur Përteshi,Flamur Perteshi
FLAMUR SADRIJA,Flamur Sadrija,Flamur Sadrija
FLAMURAS,Flamuras,Flamuras
FLAMURI,Flamuri,Flamuri
FLAMURI I  ARBËRIT,Flamuri I  Arbërit,Flamuri I  Arberit
FLAMURI I ARBRIT,Flamuri I Arbrit,Flamuri I Arbrit
FLAMURI I ARBËRIT,Flamuri I Arbërit,Flamuri I Arberit
FLAMURI I MARIGOS,Flamuri I Marigos,Flamuri I Marigos
FLAMURI KOMBËTAR,Flamuri Kombëtar,Flamuri Kombetar
FLAMURIT,Flamurit,Flamurit
FLAMURTARI,Flamurtari,Flamurtari
FLETI,Fleti,Fleti
FLORAT KERRAXHIJA,Florat Kerraxhija,Florat Kerraxhija
FLORENT AVDULLAHU,Florent Avdullahu,Florent Avdullahu
FLORIDA,Florida,Florida
FLORIJE KAMAJ,Florije Kamaj,Florije Kamaj
FLORIM GASHI,Florim Gashi,Florim Gashi
FLORIM IMERI,Florim Imeri,Florim Imeri
FLORIM KOSUMI,Florim Kosumi,Florim Kosumi
FLORIM MALIQI,Florim Maliqi,Florim Maliqi
FLORIM MORINA,Florim Morina,Florim Morina
FLORIM RUSHITI,Florim Rushiti,Florim Rushiti
FLORIM SEJDIU,Florim Sejdiu,Florim Sejdiu
FLORIM YMERI,Florim Ymeri,Florim Ymeri
FLOTACIONI,Flotacioni,Flotacioni
FLURI,Fluri,Fluri
FLURIM RUSHITI,Flurim Rushiti,Flurim Rushiti
FLUTURA,Flutura,Flutura
FOLEJA E UÇK,Foleja e Uçk,Foleja e Uck
FOLEJA SHQIPONJËS,Foleja Shqiponjës,Foleja Shqiponjes
FOLEJA UÇK,Foleja Uçk,Foleja Uck
FOLLORINA,Follorina,Follorina
FONTANA,Fontana,Fontana
FOQION POSTOLI,Foqion Postoli,Foqion Postoli
FORENZIKA,Forenzika,Forenzika
FORTESA,Fortesa,Fortesa
FORTUNA 1981,Fortuna 1981,Fortuna 1981
FRANC PREŠERN,Franc Prešern,Franc Presern
FRANCEZE,Franceze,Franceze
FRANG BARDHI,Frang Bardhi,Frang Bardhi
FRANZ BOB,Franz Bob,Franz Bob
FRANÇESKO BIDER,Françesko Bider,Francesko Bider
FRASHNI,Frashni,Frashni
FRASHËRI,Frashëri,Frasheri
FRASHËRIT,Frashërit,Frasherit
FRATI,Frati,Frati
FREDERIK NIÇE,Frederik Niçe,Frederik Nice
FRESKIA,Freskia,Freskia
FRESKIMI,Freskimi,Freskimi
FRIDJOF NANSEN,Fridjof Nansen,Fridjof Nansen
FRONTI,Fronti,Fronti
FRONTI I REZISTENCËS,Fronti I Rezistencës,Fronti I Rezistences
FRONTI I UÇK,Fronti I Uçk,Fronti I Uck
FRROK KALAJA,Frrok Kalaja,Frrok Kalaja
FRUŠKOGORSKA,Fruškogorska,Fruskogorska
FSHATI,Fshati,Fshati
FSHATI I VJETËR,Fshati I Vjetër,Fshati I Vjeter
FTOJTË,Ftojtë,Ftojte
FTONJTË,Ftonjtë,Ftonjte
FUAD BERANI,Fuad Berani,Fuad Berani
FUAD DIBRA,Fuad Dibra,Fuad Dibra
FUDINCI,Fudinci,Fudinci
FURNIZIMI,Furnizimi,Furnizimi
FURRA E UÇK,Furra e Uçk,Furra e Uck
FUSHA,Fusha,Fusha
FUSHA BLERTË,Fusha Blertë,Fusha Blerte
FUSHA E DARDHAVE,Fusha e Dardhave,Fusha e Dardhave
FUSHA E DUMOSHIT,Fusha e Dumoshit,Fusha e Dumoshit
FUSHA E GJYNLIVE,Fusha e Gjynlive,Fusha e Gjynlive
FUSHA E MADHE,Fusha e Madhe,Fusha e Madhe
FUSHA E MEGJËS,Fusha e Megjës,Fusha e Megjes
FUSHA E MOLLËS,Fusha e Mollës,Fusha e Molles
FUSHA E MRIZIT,Fusha e Mrizit,Fusha e Mrizit
FUSHA E SHTEDIMIT,Fusha e Shtedimit,Fusha e Shtedimit
FUSHA MADHE,Fusha Madhe,Fusha Madhe
FUSHAT,Fushat,Fushat
FUSHAVE,Fushave,Fushave
FUSHË ARRËZI,Fushë Arrëzi,Fushe Arrezi
FUSHË BARDHA,Fushë Bardha,Fushe Bardha
FUSHË KRUJA,Fushë Kruja,Fushe Kruja
FUSHË MOLLA,Fushë Molla,Fushe Molla
FUSHËARZI,Fushëarzi,Fushearzi
FUSHËKUQE,Fushëkuqe,Fushekuqe
FUSHËMIRË,Fushëmirë,Fushemire
FUSHËMOLLË,Fushëmollë,Fushemolle
FUSHËQARRI,Fushëqarri,Fusheqarri
FUSHËS,Fushës,Fushes
FUTOSHKA,Futoshka,Futoshka
FUTOŠKA,Futoška,Futoska
FËLLËNZA,Fëllënza,Fellenza
GABARI,Gabari,Gabari
GABRICA,Gabrica,Gabrica
GABROVCI,Gabrovci,Gabrovci
GABROVEC,Gabrovec,Gabrovec
GACAFERI,Gacaferi,Gacaferi
GADAF BEHRAMI,Gadaf Behrami,Gadaf Behrami
GAFURR ALUSHI,Gafurr Alushi,Gafurr Alushi
GAFURR BELI,Gafurr Beli,Gafurr Beli
GAFURR HYSENI,Gafurr Hyseni,Gafurr Hyseni
GAFURR KISERI,Gafurr Kiseri,Gafurr Kiseri
GAFURR LOKU,Gafurr Loku,Gafurr Loku
GAFURR XHAFERI,Gafurr Xhaferi,Gafurr Xhaferi
GAGARINOVA,Gagarinova,Gagarinova
GAJEVA,Gajeva,Gajeva
GALABI,Galabi,Galabi
GALICA,Galica,Galica
GALILEO GALILEJ,Galileo Galilej,Galileo Galilej
GALIP BADIVUKU,Galip Badivuku,Galip Badivuku
GALLAPI,Gallapi,Gallapi
GANDI,Gandi,Gandi
GANI ABEDINI,Gani Abedini,Gani Abedini
GANI AZEMI,Gani Azemi,Gani Azemi
GANI BAJRAMI,Gani Bajrami,Gani Bajrami
GANI BALAJ,Gani Balaj,Gani Balaj
GANI BEQIR CAKAJ,Gani Beqir Cakaj,Gani Beqir Cakaj
GANI BOBI,Gani Bobi,Gani Bobi
GANI BRAHIMAJ,Gani Brahimaj,Gani Brahimaj
GANI BUTKA,Gani Butka,Gani Butka
GANI DEMOLLI,Gani Demolli,Gani Demolli
GANI ELSHANI,Gani Elshani,Gani Elshani
GANI GRUDA,Gani Gruda,Gani Gruda
GANI HAJRA,Gani Hajra,Gani Hajra
GANI HALILAJ,Gani Halilaj,Gani Halilaj
GANI HAXHA,Gani Haxha,Gani Haxha
GANI ILAZI,Gani Ilazi,Gani Ilazi
GANI KABASHI,Gani Kabashi,Gani Kabashi
GANI KASTRATI,Gani Kastrati,Gani Kastrati
GANI KELMENDI,Gani Kelmendi,Gani Kelmendi
GANI KRASNIQI,Gani Krasniqi,Gani Krasniqi
GANI KUKAJ,Gani Kukaj,Gani Kukaj
GANI LUBISHTANI,Gani Lubishtani,Gani Lubishtani
GANI LUMA,Gani Luma,Gani Luma
GANI MEHOLLI,Gani Meholli,Gani Meholli
GANI MULAJ,Gani Mulaj,Gani Mulaj
GANI MULLABAZI,Gani Mullabazi,Gani Mullabazi
GANI MUSA,Gani Musa,Gani Musa
GANI NALLI,Gani Nalli,Gani Nalli
GANI NEZIRI,Gani Neziri,Gani Neziri
GANI PAÇARIZI,Gani Paçarizi,Gani Pacarizi
GANI REXHA,Gani Rexha,Gani Rexha
GANI SADRIJA,Gani Sadrija,Gani Sadrija
GANI SARAMATI,Gani Saramati,Gani Saramati
GANI SEJDIU,Gani Sejdiu,Gani Sejdiu
GANI SHALAKU,Gani Shalaku,Gani Shalaku
GANI SMAJLI,Gani Smajli,Gani Smajli
GANI SMAJLI E SELIM DELIJA,Gani Smajli e Selim Delija,Gani Smajli e Selim Delija
GANI TEMAJ,Gani Temaj,Gani Temaj
GANI UKA,Gani Uka,Gani Uka
GANIMETE E MIFTAR HAJDARI,Ganimete e Miftar Hajdari,Ganimete e Miftar Hajdari
GANIMETE GJYLANI,Ganimete Gjylani,Ganimete Gjylani
GANIMETE HYSENI,Ganimete Hyseni,Ganimete Hyseni
GANIMETE SOPA,Ganimete Sopa,Ganimete Sopa
GANIMETE TERBESHI,Ganimete Terbeshi,Ganimete Terbeshi
GANIMETE TËRBESHI,Ganimete Tërbeshi,Ganimete Terbeshi
GARCIA LORKA,Garcia Lorka,Garcia Lorka
GARDA E DUKAGJINIT,Garda e Dukagjinit,Garda e Dukagjinit
GARIBALDI,Garibaldi,Garibaldi
GARIBALDI,Garibaldi,Garibaldi
GARIBALIDI,Garibalidi,Garibalidi
GASHI,Gashi,Gashi
GASHI E HYSENI,Gashi e Hyseni,Gashi e Hyseni
GASHI I GURIT,Gashi I Gurit,Gashi I Gurit
GASHIT,Gashit,Gashit
GASHJANËT,Gashjanët,Gashjanet
GASHTË,Gashtë,Gashte
GASPER KARAQI,Gasper Karaqi,Gasper Karaqi
GASPËR GJINI,Gaspër Gjini,Gasper Gjini
GASPËR KARAQI,Gaspër Karaqi,Gasper Karaqi
GASPËR KARAÇI,Gaspër Karaçi,Gasper Karaci
GAULA ROSI,Gaula Rosi,Gaula Rosi
GAVAZ BAJGORA,Gavaz Bajgora,Gavaz Bajgora
GAVAZOLLI,Gavazolli,Gavazolli
GAVRIL DARA,Gavril Dara,Gavril Dara
GAVRILA PRINCIPA,Gavrila Principa,Gavrila Principa
GAVRILL DARA,Gavrill Dara,Gavrill Dara
GAXHERRI,Gaxherri,Gaxherri
GAZALIŠĆE,Gazališće,Gazalisce
GAZI DEDARI,Gazi Dedari,Gazi Dedari
GAZIMESTANSKA,Gazimestanska,Gazimestanska
GAZMEND ALIU,Gazmend Aliu,Gazmend Aliu
GAZMEND BALIU,Gazmend Baliu,Gazmend Baliu
GAZMEND HAJDARI,Gazmend Hajdari,Gazmend Hajdari
GAZMEND HAXHIDEMA,Gazmend Haxhidema,Gazmend Haxhidema
GAZMEND IMISHTI,Gazmend Imishti,Gazmend Imishti
GAZMEND KAÇIU,Gazmend Kaçiu,Gazmend Kaciu
GAZMEND KOLGECI,Gazmend Kolgeci,Gazmend Kolgeci
GAZMEND LOKAJ,Gazmend Lokaj,Gazmend Lokaj
GAZMEND MEHMETAJ,Gazmend Mehmetaj,Gazmend Mehmetaj
GAZMEND RAMAJ,Gazmend Ramaj,Gazmend Ramaj
GAZMEND YMERI,Gazmend Ymeri,Gazmend Ymeri
GAZMEND ZAJMI,Gazmend Zajmi,Gazmend Zajmi
GAZMEND ZEQIRI,Gazmend Zeqiri,Gazmend Zeqiri
GECAJT,Gecajt,Gecajt
GEGA,Gega,Gega
GEGAJT,Gegajt,Gegajt
GEGËHYSENI,Gegëhyseni,Gegehyseni
GELAJT,Gelajt,Gelajt
GENC BYTYQI,Genc Bytyqi,Genc Bytyqi
GENERALA RAŠIĆA,Generala Rašića,Generala Rasica
GENTIANA,Gentiana,Gentiana
GENÇ,Genç,Genc
GERNESH,Gernesh,Gernesh
GICOV POTOK,Gicov Potok,Gicov Potok
GITA MJEDA,Gita Mjeda,Gita Mjeda
GJAKOVA,Gjakova,Gjakova
GJAKUSH CAPARI,Gjakush Capari,Gjakush Capari
GJALLICA,Gjallica,Gjallica
GJALLICA,Gjallica,Gjallica
GJASHTË DËSHMORËT,Gjashtë Dëshmorët,Gjashte Deshmoret
GJASHTË VËLLEZËRIT,Gjashtë Vëllezërit,Gjashte Vellezerit
GJATË,Gjatë,Gjate
GJELBINA,Gjelbina,Gjelbina
GJELBISHTA,Gjelbishta,Gjelbishta
GJELBRIMI,Gjelbrimi,Gjelbrimi
GJELBZAKU,Gjelbzaku,Gjelbzaku
GJELBËRIMI,Gjelbërimi,Gjelberimi
GJELBËRISHTA,Gjelbërishta,Gjelberishta
GJELPSINA,Gjelpsina,Gjelpsina
GJEMAIL ADEMI,Gjemail Ademi,Gjemail Ademi
GJEMIL FLUKU,Gjemil Fluku,Gjemil Fluku
GJENERAL THOMSONI,Gjeneral Thomsoni,Gjeneral Thomsoni
GJENEVA,Gjeneva,Gjeneva
GJERASIM QIRIAZI,Gjerasim Qiriazi,Gjerasim Qiriazi
GJERAVICA,Gjeravica,Gjeravica
GJERAVICA,Gjeravica,Gjeravica
GJERGJ ARIANITI,Gjergj Arianiti,Gjergj Arianiti
GJERGJ BALSHA,Gjergj Balsha,Gjergj Balsha
GJERGJ ELEZ ALIA,Gjergj Elez Alia,Gjergj Elez Alia
GJERGJ ELEZALIA,Gjergj Elezalia,Gjergj Elezalia
GJERGJ FISHTA,Gjergj Fishta,Gjergj Fishta
GJERGJ FRROKU,Gjergj Frroku,Gjergj Frroku
GJERGJ GJINI,Gjergj Gjini,Gjergj Gjini
GJERGJ KASTRIOTI,Gjergj Kastrioti,Gjergj Kastrioti
GJERGJ KASTRIOTI SKËNDERBEU,Gjergj Kastrioti Skënderbeu,Gjergj Kastrioti Skenderbeu
GJERGJ LAPACAJ,Gjergj Lapacaj,Gjergj Lapacaj
GJERGJ SOKOLI,Gjergj Sokoli,Gjergj Sokoli
GJERGJECALI,Gjergjecali,Gjergjecali
GJERMANI,Gjermani,Gjermani
GJERMANIT,Gjermanit,Gjermanit
GJIBEGJI,Gjibegji,Gjibegji
GJILANI,Gjilani,Gjilani
GJIMNAZISTI,Gjimnazisti,Gjimnazisti
GJIN GAZULLI,Gjin Gazulli,Gjin Gazulli
GJIN MUZAKA,Gjin Muzaka,Gjin Muzaka
GJINAJT,Gjinajt,Gjinajt
GJIROKASTRA,Gjirokastra,Gjirokastra
GJIROKASTRA,Gjirokastra,Gjirokastra
GJOK SPAQI,Gjok Spaqi,Gjok Spaqi
GJOKË BIBA,Gjokë Biba,Gjoke Biba
GJOKË DEDAJ,Gjokë Dedaj,Gjoke Dedaj
GJOKË KRASNIQI,Gjokë Krasniqi,Gjoke Krasniqi
GJOKË LULAJ,Gjokë Lulaj,Gjoke Lulaj
GJOKË NDRECAJ,Gjokë Ndrecaj,Gjoke Ndrecaj
GJON BELUSHI,Gjon Belushi,Gjon Belushi
GJON BISAKU,Gjon Bisaku,Gjon Bisaku
GJON BUZUKU,Gjon Buzuku,Gjon Buzuku
GJON BUZUKU,Gjon Buzuku,Gjon Buzuku
GJON GJOKA,Gjon Gjoka,Gjon Gjoka
GJON KASTRIOTI,Gjon Kastrioti,Gjon Kastrioti
GJON KURTAJ,Gjon Kurtaj,Gjon Kurtaj
GJON LOKU,Gjon Loku,Gjon Loku
GJON MARKU,Gjon Marku,Gjon Marku
GJON MUZAKA,Gjon Muzaka,Gjon Muzaka
GJON NIKOLLË KAZAZI,Gjon Nikollë Kazazi,Gjon Nikolle Kazazi
GJON SEREQI,Gjon Sereqi,Gjon Sereqi
GJON SEREÇI,Gjon Sereçi,Gjon Sereci
GJON SERREQI,Gjon Serreqi,Gjon Serreqi
GJON SERREQI,Gjon Serreqi,Gjon Serreqi
GJON SERREÇI,Gjon Serreçi,Gjon Serreci
