source,title,speaking
KAJTAZ RAMADANI,Kajtaz Ramadani,Kajtaz Ramadani
KAJTAZ RRECAJ,Kajtaz Rrecaj,Kajtaz Rrecaj
KAJTAZ TAHIRI,Kajtaz Tahiri,Kajtaz Tahiri
KAJTAZ VESELI,Kajtaz Veseli,Kajtaz Veseli
KAJTAZ ZHEGROVA,Kajtaz Zhegrova,Kajtaz Zhegrova
KAJTAZI,Kajtazi,Kajtazi
KAJË SELMANI,Kajë Selmani,Kaje Selmani
KAJĆOVCI,Kajćovci,Kajcovci
KALABRI,Kalabri,Kalabri
KALABRIA,Kalabria,Kalabria
KALAJA,Kalaja,Kalaja
KALAJA,Kalaja,Kalaja
KALAJA BINÇËS,Kalaja Binçës,Kalaja Binces
KALAJA E ARTANËS,Kalaja e Artanës,Kalaja e Artanes
KALAJA E BARDHIT,Kalaja e Bardhit,Kalaja e Bardhit
KALAJA E DODËS,Kalaja e Dodës,Kalaja e Dodes
KALAJA E DUBOCIT,Kalaja e Dubocit,Kalaja e Dubocit
KALAJA E FREGNIT,Kalaja e Fregnit,Kalaja e Fregnit
KALAJA E HARILAQIT,Kalaja e Harilaqit,Kalaja e Harilaqit
KALAJA E HARILAÇIT,Kalaja e Harilaçit,Kalaja e Harilacit
KALAJA E KASTRIOTËVE,Kalaja e Kastriotëve,Kalaja e Kastrioteve
KALAJA E KEQEKOLLËS,Kalaja e Keqekollës,Kalaja e Keqekolles
KALAJA E LLAPASHTICËS,Kalaja e Llapashticës,Kalaja e Llapashtices
KALAJA E PRIZRENIT,Kalaja e Prizrenit,Kalaja e Prizrenit
KALAJA E SHKUPIT,Kalaja e Shkupit,Kalaja e Shkupit
KALAJA E UÇK,Kalaja e Uçk,Kalaja e Uck
KALAJA E VELETINIT,Kalaja e Veletinit,Kalaja e Veletinit
KALAJA JEZERCIT,Kalaja Jezercit,Kalaja Jezercit
KALAJA R KRUJËS,Kalaja R Krujës,Kalaja R Krujes
KALAJDŽINI,Kalajdžini,Kalajdzini
KALANICA,Kalanica,Kalanica
KALASË,Kalasë,Kalase
KALIFORNIA,Kalifornia,Kalifornia
KALIMASHI,Kalimashi,Kalimashi
KALIMI I LASHTË,Kalimi I Lashtë,Kalimi I Lashte
KALIMTARËT E LIRISË,Kalimtarët e Lirisë,Kalimtaret e Lirise
KALINA,Kalina,Kalina
KALIÇANI,Kaliçani,Kalicani
KALLABA,Kallaba,Kallaba
KALLAVAJI,Kallavaji,Kallavaji
KALLDERMI,Kalldermi,Kalldermi
KALLDREMI,Kalldremi,Kalldremi
KALLMETI,Kallmeti,Kallmeti
KALLUDRA,Kalludra,Kalludra
KALORSI,Kalorsi,Kalorsi
KALOSH DANI,Kalosh Dani,Kalosh Dani
KAMATAJ,Kamataj,Kamataj
KAMBER KAMBERI,Kamber Kamberi,Kamber Kamberi
KAMBERI,Kamberi,Kamberi
KAMENICA,Kamenica,Kamenica
KAMENIČKA,Kamenička,Kamenicka
KAMENSKA,Kamenska,Kamenska
KAMER ADEMI,Kamer Ademi,Kamer Ademi
KAMER AKRASHTICA,Kamer Akrashtica,Kamer Akrashtica
KAMER BEKA,Kamer Beka,Kamer Beka
KAMER HYSENAJ,Kamer Hysenaj,Kamer Hysenaj
KAMER LOSHI,Kamer Loshi,Kamer Loshi
KAMER MALOKU,Kamer Maloku,Kamer Maloku
KAMER MANI,Kamer Mani,Kamer Mani
KAMER SHABANI,Kamer Shabani,Kamer Shabani
KAMER SPAHIU,Kamer Spahiu,Kamer Spahiu
KAMER SYLEJMANI,Kamer Sylejmani,Kamer Sylejmani
KAMER THAQI,Kamer Thaqi,Kamer Thaqi
KAMER THAÇI,Kamer Thaçi,Kamer Thaci
KAMIŠEVIĆA,Kamiševića,Kamisevica
KAMNJARE,Kamnjare,Kamnjare
KANGJAJT,Kangjajt,Kangjajt
KANGJELI,Kangjeli,Kangjeli
KANINA,Kanina,Kanina
KANZAS,Kanzas,Kanzas
KAOLINI,Kaolini,Kaolini
KAONËT,Kaonët,Kaonet
KAPEDAN SHEFQETI,Kapedan Shefqeti,Kapedan Shefqeti
KAPITEN HYSNI RUDI,Kapiten Hysni Rudi,Kapiten Hysni Rudi
KAPLLAN SADIKI,Kapllan Sadiki,Kapllan Sadiki
KAQËS,Kaqës,Kaqes
KARADAKU,Karadaku,Karadaku
KARADŽI,Karadži,Karadzi
KARAFILI I GURIT,Karafili I Gurit,Karafili I Gurit
KARAFILI I SHARRIT,Karafili I Sharrit,Karafili I Sharrit
KARAGJYZË,Karagjyzë,Karagjyze
KARAĐORĐEVA,Karađorđeva,Karadordeva
KARINSKA,Karinska,Karinska
KARITASI,Karitasi,Karitasi
KARL GEGA,Karl Gega,Karl Gega
KARL HELMREISH,Karl Helmreish,Karl Helmreish
KARL TOPIA,Karl Topia,Karl Topia
KARL TOPIA,Karl Topia,Karl Topia
KARVANËT,Karvanët,Karvanet
KASEM  VEHAPI,Kasem  Vehapi,Kasem  Vehapi
KASHTANJEVA,Kashtanjeva,Kashtanjeva
KASHTORE,Kashtore,Kashtore
KASIM HAXHIMURATI,Kasim Haxhimurati,Kasim Haxhimurati
KASIM SHALA,Kasim Shala,Kasim Shala
KASIM UKA,Kasim Uka,Kasim Uka
KASIM ZHUNIQI,Kasim Zhuniqi,Kasim Zhuniqi
KASOLLJA,Kasollja,Kasollja
KASOVCI,Kasovci,Kasovci
KASOVSKA,Kasovska,Kasovska
KASTELONA,Kastelona,Kastelona
KASTRATI,Kastrati,Kastrati
KASTRIOTI,Kastrioti,Kastrioti
KASTRIOTËT,Kastriotët,Kastriotet
KASUM HULAJ,Kasum Hulaj,Kasum Hulaj
KASUMAJ,Kasumaj,Kasumaj
KASËM HAXHIMURATI,Kasëm Haxhimurati,Kasem Haxhimurati
KASËM TREBESHINA,Kasëm Trebeshina,Kasem Trebeshina
KATANA,Katana,Katana
KATARINA JOSIPI,Katarina Josipi,Katarina Josipi
KATUNDIT,Katundit,Katundit
KATUNI I POSHTËM,Katuni I Poshtëm,Katuni I Poshtem
KATËR DËSHMORËT,Katër Dëshmorët,Kater Deshmoret
KATËR MARTIRËT,Katër Martirët,Kater Martiret
KAVAJA,Kavaja,Kavaja
KAZERMA E PRAPAQANIT,Kazerma e Prapaqanit,Kazerma e Prapaqanit
KAÇA,Kaça,Kaca
KAÇAKËT,Kaçakët,Kacaket
KAÇAKËVE,Kaçakëve,Kacakeve
KAÇANIKU,Kaçaniku,Kacaniku
KEFALONIJSKA,Kefalonijska,Kefalonijska
KEL MARUBI,Kel Marubi,Kel Marubi
KELAJ,Kelaj,Kelaj
KELMENDASIT,Kelmendasit,Kelmendasit
KELMENDI,Kelmendi,Kelmendi
KEMAIL AZIZI,Kemail Azizi,Kemail Azizi
KEMAJL AZIZI,Kemajl Azizi,Kemajl Azizi
KEMAJL HETEMI,Kemajl Hetemi,Kemajl Hetemi
KEMAJL HYSENI,Kemajl Hyseni,Kemajl Hyseni
KEMAL ATATURK,Kemal Ataturk,Kemal Ataturk
KEMAL ATATURKU,Kemal Ataturku,Kemal Ataturku
KEMAL KOLSHI,Kemal Kolshi,Kemal Kolshi
KEMAL THAQI,Kemal Thaqi,Kemal Thaqi
KENAN AVDIJA,Kenan Avdija,Kenan Avdija
KENAN HALIMI,Kenan Halimi,Kenan Halimi
KEPI I  BARDHË,Kepi I  Bardhë,Kepi I  Bardhe
KEPI I SHQIPES,Kepi I Shqipes,Kepi I Shqipes
KEQ ARIFËVE,Keq Arifëve,Keq Arifeve
KER SADRIA,Ker Sadria,Ker Sadria
KEREM LEVTON,Kerem Levton,Kerem Levton
KERKELJA,Kerkelja,Kerkelja
KEZTË,Keztë,Kezte
KFORIT,Kforit,Kforit
KICAJT,Kicajt,Kicajt
KIKA,Kika,Kika
KILAJ,Kilaj,Kilaj
KIRI,Kiri,Kiri
KIRURGJIA,Kirurgjia,Kirurgjia
KISHA E MISINIT,Kisha e Misinit,Kisha e Misinit
KISHA E RAÇËS,Kisha e Raçës,Kisha e Races
KISHA TE DUDI,Kisha Te Dudi,Kisha Te Dudi
KISHNAPOLA,Kishnapola,Kishnapola
KIŞLA,Kişla,Kisla
KJANI BELA,Kjani Bela,Kjani Bela
KLAIQI,Klaiqi,Klaiqi
KLEÇKA,Kleçka,Klecka
KLONI,Kloni,Kloni
KNEGINJA MILICA,Kneginja Milica,Kneginja Milica
KNEGINJE LJUBICE,Kneginje Ljubice,Kneginje Ljubice
KNEGINJE ZORKE,Kneginje Zorke,Kneginje Zorke
KNEZ LAZAR,Knez Lazar,Knez Lazar
KNEZ MIHAILOVA,Knez Mihailova,Knez Mihailova
KNEZA ALEKSE,Kneza Alekse,Kneza Alekse
KNEZA LAZARA,Kneza Lazara,Kneza Lazara
KNEZA MIHAJLA,Kneza Mihajla,Kneza Mihajla
KNEZA MILOŠA,Kneza Miloša,Kneza Milosa
KNJAZ MIHAJLO,Knjaz Mihajlo,Knjaz Mihajlo
KNJAZA MILOŠA,Knjaza Miloša,Knjaza Milosa
KOCA,Koca,Koca
KODRA,Kodra,Kodra
KODRA BARELI,Kodra Bareli,Kodra Bareli
KODRA BEBUSHIT,Kodra Bebushit,Kodra Bebushit
KODRA BLETËVE,Kodra Bletëve,Kodra Bleteve
KODRA CURRIT,Kodra Currit,Kodra Currit
KODRA DODËS HALIL BERISHA,Kodra Dodës Halil Berisha,Kodra Dodes Halil Berisha
KODRA E BAJRAKUT,Kodra e Bajrakut,Kodra e Bajrakut
KODRA E DIELLIT,Kodra e Diellit,Kodra e Diellit
KODRA E DOLIT,Kodra e Dolit,Kodra e Dolit
KODRA E DRINIT,Kodra e Drinit,Kodra e Drinit
KODRA E DËSHMORËVE,Kodra e Dëshmorëve,Kodra e Deshmoreve
KODRA E FLAMURIT,Kodra e Flamurit,Kodra e Flamurit
KODRA E KALATICËS,Kodra e Kalaticës,Kodra e Kalatices
KODRA E KISHËS,Kodra e Kishës,Kodra e Kishes
KODRA E KORROSHIT,Kodra e Korroshit,Kodra e Korroshit
KODRA E KUKËS,Kodra e Kukës,Kodra e Kukes
KODRA E KULLËS,Kodra e Kullës,Kodra e Kulles
KODRA E KUZHNINIT,Kodra e Kuzhninit,Kodra e Kuzhninit
KODRA E LISAVE,Kodra e Lisave,Kodra e Lisave
KODRA E LUBISHTËS,Kodra e Lubishtës,Kodra e Lubishtes
KODRA E LUMIT,Kodra e Lumit,Kodra e Lumit
KODRA E MADHE,Kodra e Madhe,Kodra e Madhe
KODRA E MESME,Kodra e Mesme,Kodra e Mesme
KODRA E MËSHTEKNËS,Kodra e Mështeknës,Kodra e Meshteknes
KODRA E NURËS,Kodra e Nurës,Kodra e Nures
KODRA E PAJTIMIT,Kodra e Pajtimit,Kodra e Pajtimit
KODRA E POLACIT,Kodra e Polacit,Kodra e Polacit
KODRA E QAME,Kodra e Qame,Kodra e Qame
KODRA E RASHITIT,Kodra e Rashitit,Kodra e Rashitit
KODRA E SHQIPONJËS,Kodra e Shqiponjës,Kodra e Shqiponjes
KODRA E SKENDERBEUT,Kodra e Skenderbeut,Kodra e Skenderbeut
KODRA E THANËS,Kodra e Thanës,Kodra e Thanes
KODRA E THATË,Kodra e Thatë,Kodra e Thate
KODRA E TRIMAVE,Kodra e Trimave,Kodra e Trimave
KODRA LLOLLËS,Kodra Llollës,Kodra Llolles
KODRALIA,Kodralia,Kodralia
KODRINA E THATË,Kodrina e Thatë,Kodrina e Thate
KODRINAVE,Kodrinave,Kodrinave
KOHA RE,Koha Re,Koha Re
KOKOLLARI,Kokollari,Kokollari
KOLEGJI,Kolegji,Kolegji
KOLGECAJT,Kolgecajt,Kolgecajt
KOLIQI,Koliqi,Koliqi
KOLIQËT E BALLABANËT,Koliqët e Ballabanët,Koliqet e Ballabanet
KOLJOŠOSKO GUMNO,Koljošosko Gumno,Koljososko Gumno
KOLLOLEQI,Kolloleqi,Kolloleqi
KOLLOSEUMI,Kolloseumi,Kolloseumi
KOLONEL AHMET KRASNIQI,Kolonel Ahmet Krasniqi,Kolonel Ahmet Krasniqi
KOLONELI TOMSON,Koloneli Tomson,Koloneli Tomson
KOLONIA ANGLEZE,Kolonia Angleze,Kolonia Angleze
KOLONJA,Kolonja,Kolonja
KOLORADO,Kolorado,Kolorado
KOLUBARSKA,Kolubarska,Kolubarska
KOLUKAJ,Kolukaj,Kolukaj
KOLË ASHTA,Kolë Ashta,Kole Ashta
KOLË IDROMENO,Kolë Idromeno,Kole Idromeno
KOLË JAKOVA,Kolë Jakova,Kole Jakova
KOLË JAKOVA,Kolë Jakova,Kole Jakova
KOLË LLESHI,Kolë Lleshi,Kole Lleshi
KOLË PARUBI,Kolë Parubi,Kole Parubi
KOLË SYLAJ,Kolë Sylaj,Kole Sylaj
KOMANDA E LOGJISTIKËS,Komanda e Logjistikës,Komanda e Logjistikes
KOMANDA E UÇK,Komanda e Uçk,Komanda e Uck
KOMANDA ZOLL,Komanda Zoll,Komanda Zoll
KOMANDANT BARDHI,Komandant Bardhi,Komandant Bardhi
KOMANDANT DRINI,Komandant Drini,Komandant Drini
KOMANDANT FERRA,Komandant Ferra,Komandant Ferra
KOMANDANT GACA,Komandant Gaca,Komandant Gaca
KOMANDANT GJONI,Komandant Gjoni,Komandant Gjoni
KOMANDANT KUMANOVA,Komandant Kumanova,Komandant Kumanova
KOMANDANT LLESHI,Komandant Lleshi,Komandant Lleshi
KOMANDANT PETRITI,Komandant Petriti,Komandant Petriti
KOMANDANT XHAVITI,Komandant Xhaviti,Komandant Xhaviti
KOMANDANT YLLI,Komandant Ylli,Komandant Ylli
KOMANDANT ZEFI,Komandant Zefi,Komandant Zefi
KOMANI,Komani,Komani
KOMASACIONI,Komasacioni,Komasacioni
KOMBI,Kombi,Kombi
KOMBIT,Kombit,Kombit
KOMITSKA,Komitska,Komitska
KOMPANIA E DYTË,Kompania e Dytë,Kompania e Dyte
KOMPLEKSI I LIRISË,Kompleksi I Lirisë,Kompleksi I Lirise
KOMPRES,Kompres,Kompres
KOMUNA,Komuna,Komuna
KONFERENCA  BUJANIT,Konferenca  Bujanit,Konferenca  Bujanit
KONFERENCA E BUJANIT,Konferenca e Bujanit,Konferenca e Bujanit
KONFERENCA E BUNJAJT,Konferenca e Bunjajt,Konferenca e Bunjajt
KONGRESI DREJTSHKRIMIT,Kongresi Drejtshkrimit,Kongresi Drejtshkrimit
KONGRESI I BLINAJES,Kongresi I Blinajes,Kongresi I Blinajes
KONGRESI I DREJTSHKRIMIT,Kongresi I Drejtshkrimit,Kongresi I Drejtshkrimit
KONGRESI I ELBASANIT,Kongresi I Elbasanit,Kongresi I Elbasanit
KONGRESI I LUSHNJËS,Kongresi I Lushnjës,Kongresi I Lushnjes
KONGRESI I MANASTIRIT,Kongresi I Manastirit,Kongresi I Manastirit
KONGRESI I MANASTIRIT,Kongresi I Manastirit,Kongresi I Manastirit
KONGRESI I MANASTIRIT,Kongresi I Manastirit,Kongresi I Manastirit
KONGRESI I MANASTRIRIT,Kongresi I Manastririt,Kongresi I Manastririt
KONGRESI LUSHNJES,Kongresi Lushnjes,Kongresi Lushnjes
KONGRESI MANASTIRIT,Kongresi Manastirit,Kongresi Manastirit
KONJUFCA,Konjufca,Konjufca
KONJUHI,Konjuhi,Konjuhi
KONJUSHA,Konjusha,Konjusha
KONOBARE,Konobare,Konobare
KONSIPOLI,Konsipoli,Konsipoli
KONSTADINI,Konstadini,Konstadini
KONSTANDIN KRISTFORIDHI,Konstandin Kristforidhi,Konstandin Kristforidhi
KONSTANDIN KRISTOFORIDHI,Konstandin Kristoforidhi,Konstandin Kristoforidhi
KONSTANDIN ZOGRAFI,Konstandin Zografi,Konstandin Zografi
KONT URANI,Kont Urani,Kont Urani
KOPAONIKU,Kopaoniku,Kopaoniku
KOPAČ,Kopač,Kopac
KOPERATIVA,Koperativa,Koperativa
KOPERATIVËS,Koperativës,Koperatives
KOPSHTARI,Kopshtari,Kopshtari
KOPSHTET,Kopshtet,Kopshtet
KOPSHTI,Kopshti,Kopshti
KOPËSHTI,Kopështi,Kopeshti
KORAB BINXHIU,Korab Binxhiu,Korab Binxhiu
KORABI,Korabi,Korabi
KORETNIKU,Koretniku,Koretniku
KORFUZI,Korfuzi,Korfuzi
KORONA,Korona,Korona
KORRIDORI UÇK,Korridori Uçk,Korridori Uck
KORRIKU,Korriku,Korriku
KORRIZET,Korrizet,Korrizet
KORZO,Korzo,Korzo
KORÇA,Korça,Korca
KOSANČIĆ IVANA,Kosančić Ivana,Kosancic Ivana
KOSHARE,Koshare,Koshare
KOSHARISHTA,Kosharishta,Kosharishta
KOSHARJA,Kosharja,Kosharja
KOSHTOVA,Koshtova,Koshtova
KOSKOVIKU,Koskoviku,Koskoviku
KOSMAQI,Kosmaqi,Kosmaqi
KOSOV BALA,Kosov Bala,Kosov Bala
KOSOVA,Kosova,Kosova
KOSOVA B,Kosova B,Kosova B
KOSOVA E RE,Kosova e Re,Kosova e Re
KOSOVARI,Kosovari,Kosovari
KOSOVARJA,Kosovarja,Kosovarja
KOSOVICA,Kosovica,Kosovica
KOSOVKA DEVOJKA,Kosovka Devojka,Kosovka Devojka
KOSOVKE DEVOJKE,Kosovke Devojke,Kosovke Devojke
KOSOVOPOLJSKA,Kosovopoljska,Kosovopoljska
KOSOVSKA,Kosovska,Kosovska
KOSOVSKIH JUNAKA,Kosovskih Junaka,Kosovskih Junaka
KOSOVSKO METOHIJSKA,Kosovsko Metohijska,Kosovsko Metohijska
KOSTA NOVAKOVIQ,Kosta Novakoviq,Kosta Novakoviq
KOSTADIN KRISTOFORIDHI,Kostadin Kristoforidhi,Kostadin Kristoforidhi
KOSTANICA,Kostanica,Kostanica
KOSTE VUJIĆA,Koste Vujića,Koste Vujica
KOSTURI,Kosturi,Kosturi
KOSUM KOSUMI,Kosum Kosumi,Kosum Kosumi
KOSUMI,Kosumi,Kosumi
KOTLINA,Kotlina,Kotlina
KOTO HOXHI,Koto Hoxhi,Koto Hoxhi
KOVANI,Kovani,Kovani
KOVAQËT,Kovaqët,Kovaqet
KOVAÇI,Kovaçi,Kovaci
KOZARUJE,Kozaruje,Kozaruje
KOZENCA,Kozenca,Kozenca
KOZHANI,Kozhani,Kozhani
KOZHINCA,Kozhinca,Kozhinca
KOZJAKU,Kozjaku,Kozjaku
KOZMAQI,Kozmaqi,Kozmaqi
KOZNIKU,Kozniku,Kozniku
KOŠARA,Košara,Kosara
KOŠARIŠTA,Košarišta,Kosarista
KOŠARĆE,Košarće,Kosarce
KOŠTAN,Koštan,Kostan
KQIKU,Kqiku,Kqiku
KRAJA,Kraja,Kraja
KRAJIČI,Krajiči,Krajici
KRAJNA,Krajna,Krajna
KRAKOSHI,Krakoshi,Krakoshi
KRALJ ALJEKSANDAR KARAĐORĐEVIČ,Kralj Aljeksandar Karađorđevič,Kralj Aljeksandar Karadordevic
KRALJ STEFAN,Kralj Stefan,Kralj Stefan
KRALJA ALEKSANDRA,Kralja Aleksandra,Kralja Aleksandra
KRALJA MILANA,Kralja Milana,Kralja Milana
KRALJA MILUTINA,Kralja Milutina,Kralja Milutina
KRALJA PETRA,Kralja Petra,Kralja Petra
KRALJEVIĆA MARKA,Kraljevića Marka,Kraljevica Marka
KRALJICA NATALIJA,Kraljica Natalija,Kraljica Natalija
KRALJICE MARIJE,Kraljice Marije,Kraljice Marije
KRANIDELLI,Kranidelli,Kranidelli
KRAPI I DRINIT,Krapi I Drinit,Krapi I Drinit
KRASNIQA,Krasniqa,Krasniqa
KRASNIQE,Krasniqe,Krasniqe
KRASNIQE E EPËRME,Krasniqe e Epërme,Krasniqe e Eperme
KRASNIQE E POSHTME,Krasniqe e Poshtme,Krasniqe e Poshtme
KRASNIQI,Krasniqi,Krasniqi
KRASNIQTË,Krasniqtë,Krasniqte
KRASNIQËT,Krasniqët,Krasniqet
KREKCI,Krekci,Krekci
KRENA,Krena,Krena
KRENARIA,Krenaria,Krenaria
KRENARIA E GOLLAKUT,Krenaria e Gollakut,Krenaria e Gollakut
KRESHNIK SOKOLAJ,Kreshnik Sokolaj,Kreshnik Sokolaj
KRESHNIK VISHESELLA,Kreshnik Vishesella,Kreshnik Vishesella
KRESHNIKËT,Kreshnikët,Kreshniket
KRESHNIKËT TANË,Kreshnikët Tanë,Kreshniket Tane
KRESHTAT,Kreshtat,Kreshtat
KREUT,Kreut,Kreut
KREVEQICA,Kreveqica,Kreveqica
KRILEVA,Krileva,Krileva
KRIQEVA,Kriqeva,Kriqeva
KRISIT,Krisit,Krisit
KRIST M PËRVORFI,Krist M Përvorfi,Krist M Pervorfi
KRISTALËT,Kristalët,Kristalet
KRISTAQ CEPA,Kristaq Cepa,Kristaq Cepa
KRISTINA HOSHI,Kristina Hoshi,Kristina Hoshi
KRISTO FLOQI,Kristo Floqi,Kristo Floqi
KRISTO LUARASI,Kristo Luarasi,Kristo Luarasi
KRIVA ČEŠMA,Kriva Češma,Kriva Cesma
KRIVOREČKA,Krivorečka,Krivorecka
KROI,Kroi,Kroi
KROI BARDHË,Kroi Bardhë,Kroi Bardhe
KROI BIBES,Kroi Bibes,Kroi Bibes
KROI EPËRM,Kroi Epërm,Kroi Eperm
KROI HOXHËS,Kroi Hoxhës,Kroi Hoxhes
KROI I  PULËS,Kroi I  Pulës,Kroi I  Pules
KROI I  XHAFËS,Kroi I  Xhafës,Kroi I  Xhafes
KROI I ABAZIT,Kroi I Abazit,Kroi I Abazit
KROI I AZEMIT,Kroi I Azemit,Kroi I Azemit
KROI I BALISË,Kroi I Balisë,Kroi I Balise
KROI I BARDHË,Kroi I Bardhë,Kroi I Bardhe
KROI I DOÇIT,Kroi I Doçit,Kroi I Docit
KROI I FSHATIT,Kroi I Fshatit,Kroi I Fshatit
KROI I GJINËS,Kroi I Gjinës,Kroi I Gjines
KROI I GURIT,Kroi I Gurit,Kroi I Gurit
KROI I GURORIT,Kroi I Gurorit,Kroi I Gurorit
KROI I MADHË,Kroi I Madhë,Kroi I Madhe
KROI I MBRETIT,Kroi I Mbretit,Kroi I Mbretit
KROI I MIRË,Kroi I Mirë,Kroi I Mire
KROI I PLAKAJVE,Kroi I Plakajve,Kroi I Plakajve
KROI I QARRIT,Kroi I Qarrit,Kroi I Qarrit
KROI I SHAVARIT,Kroi I Shavarit,Kroi I Shavarit
KROI I STRUZHËS,Kroi I Struzhës,Kroi I Struzhes
KROI I THANËZËS,Kroi I Thanëzës,Kroi I Thanezes
KROI I THARTË,Kroi I Thartë,Kroi I Tharte
KROI I VASHAVE,Kroi I Vashave,Kroi I Vashave
KROI I VJETËR,Kroi I Vjetër,Kroi I Vjeter
KROI ME GUR,Kroi Me Gur,Kroi Me Gur
KROI OSMONIT,Kroi Osmonit,Kroi Osmonit
KROI PAJTIMIT,Kroi Pajtimit,Kroi Pajtimit
KROI PARKAQIT,Kroi Parkaqit,Kroi Parkaqit
KROI ÇETËS,Kroi Çetës,Kroi Cetes
KROJEVE,Krojeve,Krojeve
KROJI,Kroji,Kroji
KROJMIRI,Krojmiri,Krojmiri
KRONI,Kroni,Kroni
KRONI BONJAKUT,Kroni Bonjakut,Kroni Bonjakut
KRONI HAZIRIT,Kroni Hazirit,Kroni Hazirit
KRONI I BLINIT,Kroni I Blinit,Kroni I Blinit
KRONI I DYNES,Kroni I Dynes,Kroni I Dynes
KRONI I FASHTIT,Kroni I Fashtit,Kroni I Fashtit
KRONI I FSHATIT,Kroni I Fshatit,Kroni I Fshatit
KRONI I FTOHËT,Kroni I Ftohët,Kroni I Ftohet
KRONI I HASANIT,Kroni I Hasanit,Kroni I Hasanit
KRONI I LEÇINËS,Kroni I Leçinës,Kroni I Lecines
KRONI I MINATORVE,Kroni I Minatorve,Kroni I Minatorve
KRONI I NIKËS,Kroni I Nikës,Kroni I Nikes
KRONI I PEMISHTËS,Kroni I Pemishtës,Kroni I Pemishtes
KRONI I PLEPIT,Kroni I Plepit,Kroni I Plepit
KRONI I POLACIT,Kroni I Polacit,Kroni I Polacit
KRONI I SHELQES,Kroni I Shelqes,Kroni I Shelqes
KRONI SHTRUZHIT,Kroni Shtruzhit,Kroni Shtruzhit
KRONI THARBËT,Kroni Tharbët,Kroni Tharbet
KRONIT,Kronit,Kronit
KROSA,Krosa,Krosa
KRRABA,Krraba,Krraba
KRSTA MANITAŠEVIĆ,Krsta Manitašević,Krsta Manitasevic
KRUJA,Kruja,Kruja
KRUJA,Kruja,Kruja
KRUJLICA,Krujlica,Krujlica
KRULICA,Krulica,Krulica
KRUSHQIT,Krushqit,Krushqit
KRUŠE,Kruše,Kruse
KRUŠEJEČKA,Krušeječka,Krusejecka
KRUŠEVAČKA,Kruševačka,Krusevacka
KRYENGRITJA E LUMËS,Kryengritja e Lumës,Kryengritja e Lumes
KRYESTOGU,Kryestogu,Kryestogu
KRYEVENDI,Kryevendi,Kryevendi
KRYEZIU,Kryeziu,Kryeziu
KRYQI,Kryqi,Kryqi
KRYQI I RAKOCIT,Kryqi I Rakocit,Kryqi I Rakocit
KRŠKOTINSKA,Krškotinska,Krskotinska
KSAMILI,Ksamili,Ksamili
KUAĆEVCI,Kuaćevci,Kuacevci
KUFIRI I  LUMËS,Kufiri I  Lumës,Kufiri I  Lumes
KUJAVČA,Kujavča,Kujavca
KUJI I MULLIRIT,Kuji I Mullirit,Kuji I Mullirit
KUJTESA,Kujtesa,Kujtesa
KUJTESA KOMBËTARE,Kujtesa Kombëtare,Kujtesa Kombetare
KUJTHI,Kujthi,Kujthi
KUJTIM AHMETI,Kujtim Ahmeti,Kujtim Ahmeti
KUJTIM BYTYÇI,Kujtim Bytyçi,Kujtim Bytyci
KUJTIM GASHI,Kujtim Gashi,Kujtim Gashi
KUJTIM KRASNIQI,Kujtim Krasniqi,Kujtim Krasniqi
KUJTIM LARO,Kujtim Laro,Kujtim Laro
KUJTIM QALLAKAJ,Kujtim Qallakaj,Kujtim Qallakaj
KUJTIM RREMA,Kujtim Rrema,Kujtim Rrema
KUJTIM SPAHIVOGLI,Kujtim Spahivogli,Kujtim Spahivogli
KUKA,Kuka,Kuka
KUKAJ,Kukaj,Kukaj
KUKALJSKA,Kukaljska,Kukaljska
KUKULIQI,Kukuliqi,Kukuliqi
KUKËSI,Kukësi,Kukesi
KUKËSI 99,Kukësi 99,Kukesi 99
KULINA,Kulina,Kulina
KULLA,Kulla,Kulla
KULLA E AZEM GALICËS,Kulla e Azem Galicës,Kulla e Azem Galices
KULLA E BAJQINOFCËVE,Kulla e Bajqinofcëve,Kulla e Bajqinofceve
KULLA E BURRAVE,Kulla e Burrave,Kulla e Burrave
KULLA E EMINIT,Kulla e Eminit,Kulla e Eminit
KULLA E LUMËS,Kulla e Lumës,Kulla e Lumes
KULLA E MALOKËVE,Kulla e Malokëve,Kulla e Malokeve
KULLA E MURATIT,Kulla e Muratit,Kulla e Muratit
KULLA E PASHËS,Kulla e Pashës,Kulla e Pashes
KULLA HAXHIMUSTAFA,Kulla Haxhimustafa,Kulla Haxhimustafa
KULLAT,Kullat,Kullat
KULLAT BINJAKE,Kullat Binjake,Kullat Binjake
KULLAT E RAMOSAJ,Kullat e Ramosaj,Kullat e Ramosaj
KULLAT SHQIPTARE,Kullat Shqiptare,Kullat Shqiptare
KULLOSA,Kullosa,Kullosa
KULLOSAVE,Kullosave,Kullosave
KUMANOVA,Kumanova,Kumanova
KUMANOVKA,Kumanovka,Kumanovka
KUMQARRIT,Kumqarrit,Kumqarrit
KUNGULLARI,Kungullari,Kungullari
KURBINI,Kurbini,Kurbini
KURDIJA,Kurdija,Kurdija
KURDIU,Kurdiu,Kurdiu
KUREJŠEPI,Kurejšepi,Kurejsepi
KURSHUMLIA,Kurshumlia,Kurshumlia
KURT HASANI,Kurt Hasani,Kurt Hasani
KURTAJ,Kurtaj,Kurtaj
